iterations,fitness,time,fevals
0,22.0,0.000955427999997,575
10,21.0,0.001656724,1053
20,22.0,0.002265535,1536
30,23.0,0.00284516199999,2009
40,24.0,0.00335948799999,2491
50,27.0,0.003870768,2969
60,27.0,0.004509006,3445
70,29.0,0.005128215,3922
80,29.0,0.00581241399999,4396
90,28.0,0.00670787699999,4886
100,29.0,0.007461177,5373
110,30.0,0.008385523,5848
120,30.0,0.009493379,6337
130,32.0,0.010446304,6814
140,32.0,0.011440516,7296
150,33.0,0.012079982,7778
160,35.0,0.012713622,8264
170,35.0,0.013194058,8732
180,37.0,0.013698536,9213
190,39.0,0.014259713,9699
200,37.0,0.014957737,10168
210,37.0,0.015598699,10645
220,37.0,0.017359156,11117
230,39.0,0.018773727,11600
240,39.0,0.019498059,12086
250,39.0,0.020012372,12558
260,39.0,0.020533833,13035
270,41.0,0.021051633,13515
280,42.0,0.021591959,13998
290,41.0,0.022082033,14474
300,41.0,0.02252779,14956
310,43.0,0.022962995,15426
320,43.0,0.023451465,15910
330,45.0,0.023949484,16399
340,47.0,0.024426072,16886
350,47.0,0.024874515,17379
360,51.0,0.02534953,17870
370,46.0,0.025828431,18354
380,47.0,0.02627718,18826
390,47.0,0.026726361,19307
400,47.0,0.027183646,19796
410,47.0,0.027650979,20290
420,47.0,0.028108377,20769
430,49.0,0.028559301,21239
440,49.0,0.029062265,21725
450,46.0,0.029588323,22207
460,50.0,0.030046517,22677
470,49.0,0.030695667,23152
480,50.0,0.03138957,23632
490,49.0,0.032267385,24124
500,52.0,0.033110749,24607
510,52.0,0.033848207,25095
520,51.0,0.034692008,25579
530,51.0,0.035285815,26060
540,51.0,0.035916265,26541
550,52.0,0.036435297,27017
560,52.0,0.036975315,27494
570,52.0,0.03750738,27980
580,52.0,0.038146552,28472
590,53.0,0.03882084,28948
600,53.0,0.039446214,29441
610,54.0,0.040747746,29920
620,54.0,0.041422152,30407
630,57.0,0.042177045,30893
640,55.0,0.042749085,31373
650,59.0,0.043273534,31861
660,59.0,0.043763378,32327
670,59.0,0.044275712,32796
680,59.0,0.044761616,33277
690,59.0,0.045379506,33759
700,59.0,0.046034232,34240
710,60.0,0.046721787,34724
720,57.0,0.047189738,35200
730,57.0,0.047681502,35688
740,57.0,0.048176398,36174
750,57.0,0.048611014,36649
760,56.0,0.049048175,37135
770,56.0,0.049482729,37609
780,56.0,0.049920455,38100
790,56.0,0.050448383,38586
800,56.0,0.050882762,39054
810,56.0,0.051430974,39540
820,56.0,0.052007497,40017
830,57.0,0.052836697,40494
840,56.0,0.053473093,40984
850,56.0,0.054114952,41464
860,57.0,0.054799636,41948
870,58.0,0.055407498,42428
880,57.0,0.056118015,42901
890,57.0,0.056653428,43378
900,58.0,0.057143863,43844
910,58.0,0.057616429,44320
920,57.0,0.058079059,44798
930,58.0,0.058551506,45290
940,57.0,0.05904631,45765
950,57.0,0.059622485,46232
960,58.0,0.06041239,46719
970,58.0,0.061007336,47204
980,57.0,0.061659478,47682
990,57.0,0.06238299,48162
1000,57.0,0.062984439,48642
1010,60.0,0.063491501,49124
1020,62.0,0.063991789,49599
1030,62.0,0.06444465,50098
1040,61.0,0.064900171,50574
1050,62.0,0.065400289,51074
1060,63.0,0.065934896,51561
1070,63.0,0.06638803,52022
1080,62.0,0.06709056,52506
1090,61.0,0.067619331,52983
1100,61.0,0.068153752,53460
1110,61.0,0.068720805,53928
1120,61.0,0.069355882,54427
1130,60.0,0.069862172,54906
1140,62.0,0.07044836,55391
1150,60.0,0.070891207,55872
1160,61.0,0.071359115,56354
1170,61.0,0.071814606,56841
1180,61.0,0.072317283,57327
1190,61.0,0.072769364,57824
1200,61.0,0.073275704,58309
1210,61.0,0.07402749,58780
1220,62.0,0.074556601,59256
1230,62.0,0.075374859,59745
1240,62.0,0.076094938,60211
1250,62.0,0.076772918,60691
1260,62.0,0.077348971,61179
1270,62.0,0.077928856,61662
1280,62.0,0.07855105,62141
1290,62.0,0.079049845,62612
1300,62.0,0.079562575,63099
1310,62.0,0.079983363,63571
1320,62.0,0.080406655,64058
1330,62.0,0.081117508,64546
1340,62.0,0.081860015,65026
1350,63.0,0.082910151,65504
1360,62.0,0.08412027,65985
1370,62.0,0.085222105,66459
1380,62.0,0.086090981,66930
1390,62.0,0.087143768,67425
1400,63.0,0.087900419,67921
1410,63.0,0.088522188,68406
1420,63.0,0.089115226,68865
