iterations,fitness,time,fevals
0,14.0,1.8386e-05,11
10,14.0,3.83079999999e-05,21
20,14.0,6.32669999998e-05,31
30,14.0,7.92759999999e-05,41
40,14.0,9.7979e-05,51
50,14.0,0.00011017,61
60,14.0,0.00012649,71
70,19.0,0.000157064,81
80,21.0,0.000168606,91
90,21.0,0.000181536,101
100,22.0,0.000191686,111
110,23.0,0.000201487,121
120,23.0,0.000210787,131
130,23.0,0.000221367,141
140,23.0,0.000230391,151
150,23.0,0.000237674,161
160,23.0,0.000245102,171
170,25.0,0.000253981,181
180,25.0,0.000266115999999,191
190,25.0,0.000278172,201
200,25.0,0.000288314999999,211
210,25.0,0.000297382999999,221
220,25.0,0.000304764999999,231
230,25.0,0.000315759,241
240,25.0,0.000324095,251
250,25.0,0.000332751,261
260,25.0,0.000430686,271
270,25.0,0.000580293,281
280,25.0,0.00060666,291
290,27.0,0.000627226,301
300,27.0,0.000639995,311
310,27.0,0.000650905,321
320,27.0,0.000658671,331
330,27.0,0.000671757,341
340,27.0,0.00068366,351
350,27.0,0.000694254,361
360,27.0,0.000704841,371
370,27.0,0.000714964,381
380,27.0,0.000723525,391
390,27.0,0.000731108,401
400,27.0,0.000739788,411
410,27.0,0.000747775,421
420,27.0,0.000758521,431
430,27.0,0.000767506,441
440,27.0,0.00077776,451
450,27.0,0.00078673,461
460,27.0,0.000798441,471
470,27.0,0.000806724,481
480,31.0,0.000814594,491
490,31.0,0.000826516,501
500,31.0,0.000836994,511
510,33.0,0.000845964,521
520,33.0,0.000853983,531
530,33.0,0.000860438,541
540,33.0,0.000867099,551
550,33.0,0.000873807,561
560,33.0,0.000880821,571
570,33.0,0.000887817,581
580,33.0,0.000894713,591
590,33.0,0.000904944,601
600,33.0,0.000911612,611
610,33.0,0.000918322,621
620,33.0,0.000925285,631
630,33.0,0.000932201,641
640,33.0,0.000938644,651
650,33.0,0.000945131,661
660,37.0,0.000952257,671
670,38.0,0.000963691,681
680,38.0,0.000971459,691
690,38.0,0.000988376,701
700,38.0,0.001029922,711
710,38.0,0.001046934,721
720,38.0,0.001054176,731
730,38.0,0.00106334,741
740,38.0,0.001075101,751
750,39.0,0.001085851,761
760,39.0,0.001096393,771
770,39.0,0.001106458,781
780,39.0,0.001127434,791
790,39.0,0.001140836,801
800,39.0,0.001153107,811
810,39.0,0.001164045,821
820,39.0,0.001174982,831
830,39.0,0.001188941,841
840,39.0,0.001201354,851
850,40.0,0.001214598,861
860,40.0,0.001231747,871
870,40.0,0.001249159,881
880,40.0,0.001261006,891
890,40.0,0.001305152,901
900,40.0,0.00132909,911
910,40.0,0.001372815,921
920,41.0,0.001399654,931
930,41.0,0.001424445,941
940,41.0,0.001464396,951
950,41.0,0.001492539,961
960,41.0,0.001511998,971
970,41.0,0.001526834,981
980,41.0,0.001540617,991
990,41.0,0.001554001,1001
1000,41.0,0.001566673,1011
1010,41.0,0.001627931,1021
1020,41.0,0.001643124,1031
1030,41.0,0.001657369,1041
1040,43.0,0.00167255,1051
1050,43.0,0.001690445,1061
1060,43.0,0.001722463,1071
1070,43.0,0.001739022,1081
1080,43.0,0.001758186,1091
1090,43.0,0.001800669,1101
1100,43.0,0.001820432,1111
1110,43.0,0.001833028,1121
1120,43.0,0.001854944,1131
1130,43.0,0.001881871,1141
1140,43.0,0.001906576,1151
1150,43.0,0.001927179,1161
1160,43.0,0.001944086,1171
1170,44.0,0.001959321,1181
1180,44.0,0.001970609,1191
1190,44.0,0.001984306,1201
1200,44.0,0.00200335,1211
1210,44.0,0.002018104,1221
1220,44.0,0.002033008,1231
1230,44.0,0.002052636,1241
1240,44.0,0.002066296,1251
1250,44.0,0.002082473,1261
1260,44.0,0.002095508,1271
1270,44.0,0.002106861,1281
1280,44.0,0.00212273,1291
1290,44.0,0.002137701,1301
1300,44.0,0.00228513,1311
1310,44.0,0.002377835,1321
1320,44.0,0.002416348,1331
1330,44.0,0.002428078,1341
1340,44.0,0.002439751,1351
1350,44.0,0.002454956,1361
1360,45.0,0.002480482,1371
1370,45.0,0.002490769,1381
1380,45.0,0.002500127,1391
1390,46.0,0.00251092,1401
1400,46.0,0.002526871,1411
1410,46.0,0.002537241,1421
1420,46.0,0.002568063,1431
1430,46.0,0.002580454,1441
1440,46.0,0.002597554,1451
1450,47.0,0.002605011,1461
1460,47.0,0.002613387,1471
1470,47.0,0.002623016,1481
1480,47.0,0.00263295,1491
1490,47.0,0.002643616,1501
1500,47.0,0.002674521,1511
1510,47.0,0.002687057,1521
1520,47.0,0.002701462,1531
1530,47.0,0.002712891,1541
1540,47.0,0.002727095,1551
1550,47.0,0.002734815,1561
1560,47.0,0.002742796,1571
1570,47.0,0.002750506,1581
1580,48.0,0.002764107,1591
1590,48.0,0.002775522,1601
1600,48.0,0.002787444,1611
1610,48.0,0.002803549,1621
1620,48.0,0.002815755,1631
1630,48.0,0.002826475,1641
1640,48.0,0.002838548,1651
1650,48.0,0.002849093,1661
1660,48.0,0.002924493,1671
1670,48.0,0.002938398,1681
1680,48.0,0.002959186,1691
1690,48.0,0.002974117,1701
1700,48.0,0.00298619,1711
1710,48.0,0.003021758,1721
1720,48.0,0.003040761,1731
1730,48.0,0.003073572,1741
1740,48.0,0.003097229,1751
1750,48.0,0.003140763,1761
1760,48.0,0.003173451,1771
1770,48.0,0.00319426,1781
1780,48.0,0.003217104,1791
1790,48.0,0.003237258,1801
1800,48.0,0.003257379,1811
1810,48.0,0.003276962,1821
1820,48.0,0.003296799,1831
1830,48.0,0.003317963,1841
1840,48.0,0.003336852,1851
1850,48.0,0.003361022,1861
1860,48.0,0.003401599,1871
1870,48.0,0.003452957,1881
1880,48.0,0.003487209,1891
1890,48.0,0.003561129,1901
1900,58.0,0.003584983,1911
1910,58.0,0.003615095,1921
1920,58.0,0.003646637,1931
1930,58.0,0.003670424,1941
1940,58.0,0.003692358,1951
1950,58.0,0.003723367,1961
1960,58.0,0.003744395,1971
1970,58.0,0.003760594,1981
1980,58.0,0.003807115,1991
1990,58.0,0.003859144,2001
2000,58.0,0.00388514,2011
2010,58.0,0.003942312,2021
