iterations,fitness,time,fevals
0,22.0,0.083688119,1000
10,23.0,0.163856116,2100
20,26.0,0.23308305,3200
30,29.0,0.295707915,4300
40,29.0,0.354921743,5400
50,37.0,0.409058445,6500
60,35.0,0.469510139,7600
70,59.0,0.527753472,8700
80,38.0,0.582235125,9800
90,37.0,0.634959286,10900
100,42.0,0.686443523,12000
110,43.0,0.743390851,13100
120,43.0,0.798620375,14200
130,45.0,0.851349052,15300
140,45.0,0.907654069,16400
150,46.0,0.974899099,17500
160,53.0,1.041496781,18600
170,56.0,1.099531811,19700
180,61.0,1.15709712,20800
190,51.0,1.21430153,21900
200,57.0,1.270469573,23000
210,56.0,1.327790802,24100
220,56.0,1.384239935,25200
230,55.0,1.43898079,26300
240,56.0,1.495596604,27400
250,56.0,1.550154892,28500
260,68.0,1.604088514,29600
270,56.0,1.656322678,30700
280,55.0,1.70744713,31800
290,61.0,1.764267189,32900
300,56.0,1.820071792,34000
310,58.0,1.877810223,35100
320,57.0,1.937153637,36200
330,56.0,1.994072904,37300
340,54.0,2.049485088,38400
350,62.0,2.106650751,39500
360,63.0,2.162759276,40600
370,60.0,2.224861094,41700
380,64.0,2.288881094,42800
390,65.0,2.346909753,43900
400,60.0,2.402573588,45000
410,61.0,2.457436186,46100
420,62.0,2.514377668,47200
430,64.0,2.573945556,48300
440,67.0,2.63308961,49400
450,70.0,2.688269061,50500
460,67.0,2.739695376,51600
470,62.0,2.790151428,52700
480,67.0,2.844608191,53800
490,64.0,2.895170098,54900
500,67.0,2.947684819,56000
510,68.0,2.999533652,57100
520,64.0,3.052600361,58200
530,67.0,3.110928069,59300
540,62.0,3.171593474,60400
550,72.0,3.228003385,61500
560,65.0,3.285155915,62600
570,64.0,3.343490919,63700
580,69.0,3.413468577,64800
590,69.0,3.479576872,65900
600,63.0,3.538872699,67000
610,65.0,3.591688469,68100
620,70.0,3.643080451,69200
630,69.0,3.702070487,70300
640,67.0,3.765683994,71400
650,65.0,3.825786962,72500
660,67.0,3.883443813,73600
670,67.0,3.954031801,74700
680,64.0,4.01433671,75800
690,63.0,4.067115058,76900
700,68.0,4.118726074,78000
710,64.0,4.173561296,79100
720,67.0,4.232340485,80200
730,63.0,4.286726399,81300
740,68.0,4.346435788,82400
750,67.0,4.410692622,83500
760,68.0,4.474840056,84600
770,67.0,4.532991023,85700
780,69.0,4.5911048,86800
790,63.0,4.651175107,87900
800,63.0,4.708540056,89000
810,67.0,4.768306979,90100
820,67.0,4.83281067,91200
830,68.0,4.895905204,92300
840,73.0,4.958414391,93400
850,63.0,5.018232764,94500
860,70.0,5.076854604,95600
870,68.0,5.133629872,96700
880,68.0,5.186406393,97800
890,68.0,5.23882316,98900
900,71.0,5.295655747,100000
910,67.0,5.351989582,101100
920,66.0,5.404867251,102200
930,64.0,5.45818537,103300
940,66.0,5.511155727,104400
950,69.0,5.565651022,105500
960,64.0,5.616872862,106600
970,69.0,5.668450601,107700
980,63.0,5.727844054,108800
990,67.0,5.781729888,109900
1000,67.0,5.833231714,111000
1010,67.0,5.886347396,112100
1020,68.0,5.944128407,113200
1030,65.0,5.99813555,114300
1040,65.0,6.051178358,115400
1050,60.0,6.104921726,116500
1060,65.0,6.156966938,117600
1070,74.0,6.213449568,118700
1080,60.0,6.264920717,119800
1090,62.0,6.317280721,120900
1100,62.0,6.368907186,122000
1110,65.0,6.424431764,123100
1120,73.0,6.476758305,124200
1130,63.0,6.528444842,125300
1140,65.0,6.578048742,126400
1150,67.0,6.629819468,127500
1160,65.0,6.68061792,128600
1170,66.0,6.732570486,129700
1180,75.0,6.785614899,130800
1190,84.0,6.841554276,131900
1200,63.0,6.893854002,133000
1210,68.0,6.946838432,134100
1220,66.0,7.001994057,135200
1230,68.0,7.059876189,136300
1240,74.0,7.119544154,137400
1250,72.0,7.178272819,138500
1260,60.0,7.240344613,139600
1270,65.0,7.298172463,140700
1280,68.0,7.361718045,141800
1290,68.0,7.416588915,142900
1300,66.0,7.47124502,144000
1310,69.0,7.523005116,145100
1320,60.0,7.571829789,146200
1330,68.0,7.62512223,147300
1340,65.0,7.678256725,148400
1350,68.0,7.728541396,149500
1360,65.0,7.781465208,150600
1370,64.0,7.839752823,151700
1380,65.0,7.892266861,152800
1390,67.0,7.944993241,153900
1400,72.0,7.995772318,155000
1410,72.0,8.049733368,156100
1420,72.0,8.098563685,157200
1430,71.0,8.14945612,158300
1440,72.0,8.199829992,159400
1450,73.0,8.252130988,160500
1460,70.0,8.304535226,161600
1470,71.0,8.373602136,162700
1480,74.0,8.431139075,163800
1490,71.0,8.488663315,164900
1500,72.0,8.543756543,166000
1510,72.0,8.596376415,167100
1520,72.0,8.647899575,168200
1530,72.0,8.699601231,169300
1540,72.0,8.760455058,170400
1550,73.0,8.817014429,171500
1560,73.0,8.873388406,172600
1570,72.0,8.929051563,173700
1580,79.0,8.980445438,174800
1590,75.0,9.032082357,175900
1600,72.0,9.083581553,177000
1610,69.0,9.132610692,178100
1620,70.0,9.182747023,179200
1630,70.0,9.232442374,180300
1640,70.0,9.287907775,181400
1650,70.0,9.343340966,182500
1660,70.0,9.397655675,183600
1670,70.0,9.447476628,184700
1680,70.0,9.495030328,185800
1690,73.0,9.548917074,186900
1700,70.0,9.598388763,188000
1710,68.0,9.646925545,189100
1720,70.0,9.696752636,190200
1730,80.0,9.74715511,191300
1740,70.0,9.798109941,192400
1750,75.0,9.847952619,193500
1760,71.0,9.896990089,194600
1770,80.0,9.946310727,195700
1780,76.0,9.995686134,196800
1790,71.0,10.043323124,197900
1800,79.0,10.090654731,199000
1810,71.0,10.138398507,200100
1820,70.0,10.186411371,201200
1830,73.0,10.236047829,202300
1840,71.0,10.287086291,203400
1850,80.0,10.337681166,204500
1860,80.0,10.388656396,205600
1870,71.0,10.436199835,206700
1880,80.0,10.485855256,207800
1890,74.0,10.535273588,208900
1900,68.0,10.58517411,210000
1910,81.0,10.636715432,211100
1920,70.0,10.68520329,212200
1930,67.0,10.734574144,213300
1940,71.0,10.784917008,214400
1950,73.0,10.834068043,215500
1960,71.0,10.883789023,216600
1970,80.0,10.935054391,217700
1980,80.0,10.986717401,218800
1990,76.0,11.03918892,219900
2000,81.0,11.087267771,221000
2010,71.0,11.138274927,222100
2020,71.0,11.186919826,223200
2030,71.0,11.236266841,224300
2040,81.0,11.291068663,225400
2050,86.0,11.345515954,226500
2060,86.0,11.399945453,227600
2070,86.0,11.455866427,228700
2080,87.0,11.507399807,229800
2090,88.0,11.554410403,230900
2100,87.0,11.606180671,232000
2110,87.0,11.654397403,233100
2120,87.0,11.71517264,234200
2130,87.0,11.771896035,235300
2140,87.0,11.827000359,236400
2150,87.0,11.88161112,237500
2160,87.0,11.931258308,238600
2170,87.0,11.978606328,239700
2180,87.0,12.02462465,240800
2190,87.0,12.071982567,241900
2200,87.0,12.118218501,243000
2210,86.0,12.164989716,244100
2220,87.0,12.213713319,245200
2230,87.0,12.262826183,246300
2240,87.0,12.310561622,247400
2250,86.0,12.359427441,248500
2260,88.0,12.409133433,249600
2270,88.0,12.456768489,250700
2280,88.0,12.504699718,251800
2290,91.0,12.552610663,252900
2300,87.0,12.599465728,254000
2310,88.0,12.645661042,255100
2320,88.0,12.691756259,256200
2330,88.0,12.73707242,257300
2340,88.0,12.782472374,258400
2350,88.0,12.833771123,259500
2360,89.0,12.879525263,260600
2370,88.0,12.925434081,261700
2380,88.0,12.972868878,262800
2390,87.0,13.017215519,263900
2400,88.0,13.062224442,265000
2410,88.0,13.107464985,266100
2420,88.0,13.155289808,267200
2430,89.0,13.202613585,268300
2440,88.0,13.250606314,269400
2450,88.0,13.30053841,270500
2460,88.0,13.35228718,271600
2470,88.0,13.400778075,272700
2480,88.0,13.447663012,273800
2490,87.0,13.49315583,274900
2500,88.0,13.5405083,276000
2510,88.0,13.588323253,277100
2520,88.0,13.634974417,278200
2530,89.0,13.679798615,279300
2540,88.0,13.727272062,280400
2550,88.0,13.775746506,281500
2560,88.0,13.822701314,282600
2570,88.0,13.867672487,283700
2580,90.0,13.913218321,284800
2590,88.0,13.960900307,285900
2600,89.0,14.004381612,287000
2610,87.0,14.049457477,288100
2620,89.0,14.095478148,289200
2630,88.0,14.142722879,290300
2640,88.0,14.188804869,291400
2650,88.0,14.234831154,292500
2660,87.0,14.283061072,293600
2670,88.0,14.330977529,294700
2680,97.0,14.377256516,295800
2690,88.0,14.425007019,296900
