iterations,fitness,time,fevals
0,0.0218568884468,1.242770154,1000
10,0.0213529634524,2.48025041,2100
20,0.0214483000526,3.70648021,3200
30,0.0215632883409,4.967618893,4300
40,0.0211051543234,6.203829756,5400
50,0.0213291163949,7.564282415,6500
60,0.022092805592,8.804173788,7600
70,0.0213806435283,10.362361435,8700
80,0.0219121805192,12.21102503,9800
90,0.0217190240193,13.538544334,10900
100,0.0212450675741,14.918780546,12000
110,0.0225432453665,16.265946927,13100
120,0.021515535418,17.605861754,14200
130,0.0213143773436,18.890497694,15300
140,0.0226450174668,20.193910374,16400
150,0.0225251995125,21.500951942,17500
160,0.0217774175954,22.809527198,18600
170,0.0215462418586,24.101758235,19700
180,0.0225151117376,25.403077854,20800
190,0.0223413075791,26.734195705,21900
200,0.0216901518564,28.026663201,23000
210,0.0221918943932,29.329544034,24100
220,0.0228056266027,30.658339593,25200
230,0.0220390875569,31.942866135,26300
240,0.0220166023084,33.253182712,27400
250,0.0217045876848,34.546409342,28500
260,0.021906668978,35.830937397,29600
270,0.0222613698117,37.152847587,30700
280,0.0221968474667,38.474918911,31800
290,0.0222901451947,39.783590545,32900
300,0.0210451855115,41.060642482,34000
310,0.0216186905434,42.34623773,35100
320,0.0212667384952,43.632298589,36200
330,0.0219059787073,44.923270395,37300
340,0.0215241099364,46.217456838,38400
350,0.0214188122862,47.544005762,39500
360,0.0223412333218,48.842999551,40600
370,0.0214768849644,50.128250123,41700
380,0.021469911217,51.432239858,42800
390,0.0214876255028,52.713968238,43900
400,0.021489488158,54.020429655,45000
410,0.0221506109321,55.342812759,46100
420,0.0223978804117,56.656921492,47200
430,0.0213517394866,57.953017556,48300
440,0.0212659494168,59.248342679,49400
450,0.0211954509461,60.52823372,50500
460,0.0214607900565,61.814733071,51600
470,0.0217637996962,63.105882531,52700
480,0.020819834651,64.445208959,53800
490,0.0215991230201,65.726792438,54900
500,0.0215206563829,67.037275346,56000
510,0.0223247731196,68.343507744,57100
520,0.021031885478,69.638083329,58200
530,0.0210725185183,70.924202019,59300
540,0.0208938558244,72.217142375,60400
550,0.0218385608563,73.509532733,61500
560,0.0214871248254,74.814445109,62600
570,0.0220318002143,76.124634876,63700
580,0.0223233136578,77.434619155,64800
590,0.0225947695822,78.726999865,65900
600,0.0220202392326,80.022743329,67000
610,0.0209401682214,81.334633963,68100
620,0.0211565854979,82.647753019,69200
630,0.0218505086022,83.94563141,70300
640,0.0212796292393,85.244400146,71400
650,0.021010781897,86.558999653,72500
660,0.0219626385694,87.84682877,73600
670,0.0221475391584,89.152172703,74700
680,0.0219026145583,90.426228524,75800
690,0.0221601000889,91.729124117,76900
700,0.0215401856997,93.014319387,78000
710,0.0215790783402,94.298769252,79100
720,0.0217614324422,95.578509601,80200
730,0.0218725898669,96.87870037,81300
740,0.0211940319226,98.171305907,82400
750,0.021652338363,99.463450279,83500
760,0.0215361658583,100.769453443,84600
770,0.0209972786091,102.056300213,85700
780,0.0221671511344,103.354289428,86800
790,0.0218188164818,104.630792654,87900
800,0.0213136388427,105.925566627,89000
810,0.0215538771722,107.235954739,90100
820,0.0219330000641,108.52949806,91200
830,0.021236742604,109.820872759,92300
840,0.0219111310162,111.109204695,93400
850,0.0220860991695,112.415879548,94500
860,0.0222652457926,113.706696639,95600
870,0.0214029997942,115.089142248,96700
880,0.0222429165026,116.401171375,97800
890,0.0217480745525,117.694723562,98900
900,0.0211601388771,118.993943177,100000
910,0.0220674545922,120.304166423,101100
920,0.0210938897031,121.589811108,102200
930,0.0224008322438,122.890566516,103300
940,0.0216575412601,124.184392296,104400
950,0.0225455394668,125.453456321,105500
960,0.0228675034251,126.768045562,106600
970,0.0220821948308,128.052251437,107700
980,0.0220187403595,129.340883293,108800
990,0.0212866272524,130.615548119,109900
1000,0.0216139355886,131.91939026,111000
1010,0.0212720748554,133.234107125,112100
