iterations,fitness,time,fevals
0,0.0189187279245,1.14769991342e-05,11
10,0.0192500900724,2.25409985433e-05,21
20,0.0196735923607,3.30019993271e-05,31
30,0.0204924558898,4.36820009782e-05,41
40,0.0185415198923,5.44150007045e-05,51
50,0.0194341510756,6.48069999443e-05,61
60,0.0192030548595,7.51969982957e-05,71
70,0.0193559587572,8.50909982546e-05,81
80,0.0193016641598,9.70999972196e-05,91
90,0.0187293299001,0.000107889996798,101
100,0.0204022309551,0.000118606996693,111
110,0.0212554407363,0.000147319997268,121
120,0.0217492075682,0.000158561997523,131
130,0.0229021940462,0.000172625997948,141
140,0.0235575045443,0.000183894997463,151
150,0.0237223192823,0.00019609699666,161
160,0.0239234115614,0.000207902996408,171
170,0.0239861966889,0.000219605995881,181
180,0.0248765541086,0.000233608996496,191
190,0.0252555124699,0.000247144997047,201
200,0.0258891815798,0.000259578997429,211
210,0.0258891815798,0.000272822997431,221
220,0.0266167077287,0.000285209996946,231
230,0.0270389828296,0.000297298996884,241
240,0.0271849454521,0.00030966599661,251
250,0.0282800987045,0.000323460997606,261
260,0.0282944154221,0.000336721997883,271
270,0.0282944154221,0.000349994998032,281
280,0.029218129298,0.000362076998499,291
290,0.029218129298,0.000375608997274,301
300,0.0294718624732,0.000387518995922,311
310,0.0294718624732,0.00040057899605,321
320,0.0298833184293,0.000413078994825,331
330,0.0301773816546,0.000425706994065,341
340,0.0302779984118,0.000437896995209,351
350,0.0304507754301,0.000450635994639,361
360,0.0307590611714,0.000462783995317,371
370,0.0307852129841,0.000475582995932,381
380,0.0312305076828,0.00048805899678,391
390,0.0317142866935,0.000500361997183,401
400,0.0322558430948,0.000512091995915,411
410,0.0323035416031,0.00052469399634,421
420,0.0323528414252,0.000538044996574,431
430,0.032878478511,0.000549918995603,441
440,0.0329124742693,0.000562009996429,451
450,0.0329124742693,0.00057471999753,461
460,0.0333462141773,0.00058698599787,471
470,0.0336473658311,0.000598780998189,481
480,0.0336473658311,0.000611399997069,491
490,0.0339385890388,0.000623628997346,501
500,0.0339385890388,0.000636142996882,511
510,0.0339385890388,0.000648268996883,521
520,0.034046046455,0.000660118996166,531
530,0.0347302780851,0.000672071995723,541
540,0.0347302780851,0.000684446995365,551
550,0.0347302780851,0.000697243995091,561
560,0.0349784319554,0.000709061994712,571
570,0.0349784319554,0.000722013994164,581
580,0.0350138878958,0.000738418995752,591
590,0.0350138878958,0.000750936997065,601
600,0.0350138878958,0.000765691997003,611
610,0.0350138878958,0.00077912499728,621
620,0.035085336123,0.000791762997324,631
630,0.035085336123,0.000805045998277,641
640,0.035085336123,0.000817954996819,651
650,0.0351248899477,0.000830373995996,661
660,0.0353403417865,0.00084237399642,671
670,0.036111107079,0.000854124997204,681
680,0.0362494428599,0.000865831996634,691
690,0.0362494428599,0.00087849299598,701
700,0.0362828811154,0.000893316995644,711
710,0.0375353426305,0.000905333994524,721
720,0.0381200307635,0.000918633993933,731
730,0.038211619576,0.000930572992729,741
740,0.038211619576,0.000945324993154,751
750,0.0387360797349,0.000957665992246,761
760,0.0389476152403,0.000970710991169,771
770,0.0389476152403,0.000982702991678,781
780,0.0389571836808,0.000997010991341,791
790,0.0389571836808,0.00100932099122,801
800,0.0405777542772,0.00102354699084,811
810,0.0409526649992,0.00103571099135,821
820,0.0409526649992,0.00105135499143,831
830,0.0409526649992,0.00106324699118,841
840,0.0409526649992,0.00107568699241,851
850,0.0409526649992,0.00113245499233,861
860,0.0409526649992,0.0011597589928,871
870,0.0409526649992,0.00118235099217,881
880,0.0410866064318,0.00120460799371,891
890,0.0410866064318,0.00122735599325,901
900,0.0411711108924,0.00124950899408,911
910,0.0412084064025,0.00127143399368,921
920,0.0413364494353,0.00129889099298,931
930,0.0413364494353,0.00132256099278,941
940,0.0413364494353,0.00134788399191,951
950,0.0413364494353,0.00137074999293,961
960,0.0413364494353,0.00138890899325,971
970,0.0413364494353,0.00141378999251,981
980,0.0413364494353,0.00144215099317,991
990,0.0413364494353,0.00150411999311,1001
