iterations,fitness,time,fevals
0,46.0,0.0743566259999,1000
10,69.0,0.136964495,2100
20,74.0,0.187543636,3200
30,78.0,0.234955398,4300
40,77.0,0.282901515,5400
50,77.0,0.332150326,6500
60,77.0,0.381232659,7600
70,77.0,0.427842207,8700
80,78.0,0.471825873,9800
90,78.0,0.516482847,10900
100,81.0,0.561817378,12000
110,78.0,0.604759727,13100
120,78.0,0.64974668,14200
130,78.0,0.69850021,15300
140,77.0,0.742472801,16400
150,77.0,0.786349276,17500
160,77.0,0.832360581,18600
170,78.0,0.88110103,19700
180,77.0,0.923980027,20800
190,76.0,0.967218108,21900
200,77.0,1.012433359,23000
210,78.0,1.056322375,24100
220,77.0,1.10011865,25200
230,77.0,1.142466667,26300
240,78.0,1.186867954,27400
250,78.0,1.230885428,28500
260,78.0,1.275500935,29600
270,81.0,1.322506993,30700
280,81.0,1.369401188,31800
290,80.0,1.416115896,32900
300,80.0,1.465169889,34000
310,81.0,1.514063922,35100
320,81.0,1.562072277,36200
330,82.0,1.608624825,37300
340,81.0,1.66187121,38400
350,81.0,1.707620487,39500
360,80.0,1.75120195,40600
370,81.0,1.796078086,41700
380,81.0,1.839572982,42800
390,82.0,1.882014927,43900
400,82.0,1.926757292,45000
410,81.0,1.97665578,46100
420,81.0,2.02245682,47200
430,82.0,2.065724159,48300
440,81.0,2.111648749,49400
450,81.0,2.163774648,50500
460,81.0,2.213372182,51600
470,81.0,2.262227828,52700
480,80.0,2.306878858,53800
490,81.0,2.35413081,54900
500,80.0,2.399783395,56000
510,80.0,2.442844798,57100
520,81.0,2.487473235,58200
530,84.0,2.53702316,59300
540,85.0,2.587602709,60400
550,84.0,2.643286183,61500
560,85.0,2.692200395,62600
570,85.0,2.740462382,63700
580,85.0,2.786137809,64800
590,85.0,2.833576562,65900
600,84.0,2.883452623,67000
610,84.0,2.93301767,68100
620,84.0,2.983092697,69200
630,84.0,3.032901907,70300
640,84.0,3.081288858,71400
650,85.0,3.127494362,72500
660,84.0,3.175171915,73600
670,85.0,3.222277664,74700
680,85.0,3.269435639,75800
690,84.0,3.317564922,76900
700,85.0,3.366267983,78000
710,84.0,3.413708311,79100
720,85.0,3.461082381,80200
730,85.0,3.509771039,81300
740,85.0,3.557070543,82400
750,85.0,3.604248527,83500
760,84.0,3.650814913,84600
770,84.0,3.699205177,85700
780,84.0,3.745213982,86800
790,85.0,3.791310261,87900
800,84.0,3.836639181,89000
810,84.0,3.883994086,90100
820,84.0,3.932442039,91200
830,85.0,3.978045036,92300
840,85.0,4.021724557,93400
850,84.0,4.065230836,94500
860,85.0,4.10826036,95600
870,85.0,4.156883078,96700
880,84.0,4.206004913,97800
890,85.0,4.261036856,98900
900,85.0,4.309629088,100000
910,84.0,4.351592646,101100
920,85.0,4.393862057,102200
930,85.0,4.437764215,103300
940,85.0,4.479752404,104400
950,85.0,4.521615512,105500
960,84.0,4.568671476,106600
970,84.0,4.613014038,107700
980,85.0,4.658349694,108800
990,84.0,4.710229312,109900
1000,84.0,4.767384141,111000
1010,85.0,4.817660181,112100
1020,84.0,4.862875509,113200
1030,84.0,4.905664183,114300
1040,84.0,4.949671276,115400
1050,85.0,4.992129387,116500
1060,84.0,5.034231838,117600
1070,85.0,5.076709687,118700
1080,85.0,5.120872824,119800
1090,84.0,5.165104883,120900
1100,85.0,5.209804071,122000
1110,84.0,5.252729545,123100
1120,84.0,5.296935685,124200
1130,85.0,5.338593984,125300
1140,84.0,5.381056482,126400
1150,85.0,5.424368453,127500
1160,85.0,5.465905565,128600
1170,85.0,5.508429198,129700
1180,85.0,5.551296617,130800
1190,85.0,5.595992772,131900
1200,85.0,5.639426053,133000
1210,85.0,5.681810704,134100
1220,88.0,5.726023695,135200
1230,85.0,5.771688521,136300
1240,85.0,5.815902506,137400
1250,88.0,5.859660794,138500
1260,85.0,5.902975792,139600
1270,85.0,5.945152318,140700
1280,88.0,5.987276111,141800
1290,88.0,6.029417555,142900
1300,85.0,6.074791602,144000
1310,88.0,6.119659146,145100
1320,85.0,6.166491768,146200
1330,85.0,6.213599729,147300
1340,85.0,6.261169489,148400
1350,85.0,6.306179433,149500
1360,88.0,6.349990022,150600
1370,85.0,6.395776186,151700
1380,85.0,6.439222568,152800
1390,88.0,6.481751666,153900
1400,85.0,6.525996083,155000
1410,85.0,6.567844293,156100
1420,85.0,6.609622974,157200
1430,85.0,6.653598307,158300
1440,85.0,6.695993926,159400
1450,85.0,6.737699751,160500
1460,85.0,6.780678319,161600
1470,88.0,6.822645742,162700
1480,85.0,6.864621909,163800
1490,85.0,6.906440808,164900
1500,88.0,6.950724278,166000
1510,88.0,6.99543199,167100
1520,85.0,7.041102506,168200
1530,85.0,7.094131709,169300
1540,88.0,7.140922403,170400
1550,85.0,7.190071831,171500
1560,88.0,7.243619711,172600
1570,85.0,7.294017151,173700
1580,88.0,7.349652755,174800
1590,88.0,7.4047622,175900
1600,88.0,7.468264456,177000
1610,88.0,7.529371596,178100
1620,88.0,7.579709955,179200
1630,88.0,7.626129704,180300
1640,88.0,7.669003395,181400
1650,88.0,7.716075501,182500
1660,88.0,7.765013745,183600
1670,88.0,7.81328381,184700
1680,88.0,7.855883526,185800
1690,88.0,7.897352448,186900
1700,88.0,7.942790147,188000
1710,88.0,7.987833873,189100
1720,88.0,8.030839619,190200
1730,88.0,8.075607787,191300
1740,88.0,8.121145933,192400
1750,88.0,8.171732307,193500
1760,88.0,8.216761979,194600
1770,88.0,8.260934398,195700
1780,88.0,8.302733767,196800
1790,88.0,8.345658341,197900
1800,88.0,8.392168718,199000
1810,88.0,8.43930411,200100
1820,88.0,8.486926209,201200
1830,88.0,8.53282257,202300
1840,88.0,8.57589433,203400
1850,88.0,8.618822773,204500
1860,88.0,8.663442454,205600
1870,88.0,8.708925104,206700
1880,88.0,8.755355392,207800
1890,88.0,8.80431496,208900
1900,88.0,8.865005037,210000
1910,88.0,8.911417625,211100
1920,88.0,8.953775479,212200
1930,88.0,8.995742712,213300
1940,88.0,9.040728743,214400
1950,88.0,9.085174462,215500
1960,88.0,9.132657398,216600
1970,88.0,9.190117025,217700
1980,88.0,9.242484154,218800
1990,88.0,9.293880712,219900
2000,88.0,9.344231036,221000
2010,88.0,9.391593686,222100
2020,88.0,9.434066322,223200
2030,88.0,9.481587252,224300
2040,88.0,9.532313558,225400
2050,88.0,9.585149617,226500
2060,88.0,9.632651127,227600
2070,88.0,9.678568875,228700
2080,88.0,9.723130628,229800
2090,88.0,9.767487795,230900
2100,88.0,9.812494767,232000
2110,88.0,9.860346662,233100
2120,88.0,9.904050169,234200
2130,88.0,9.948559561,235300
2140,88.0,9.993786429,236400
2150,88.0,10.037926373,237500
2160,88.0,10.084577003,238600
2170,88.0,10.129716191,239700
2180,88.0,10.171794427,240800
2190,88.0,10.213323762,241900
2200,88.0,10.256710245,243000
2210,88.0,10.298858908,244100
2220,88.0,10.350410711,245200
2230,88.0,10.397674821,246300
2240,88.0,10.444000521,247400
2250,88.0,10.486321916,248500
2260,88.0,10.527529894,249600
2270,88.0,10.569329314,250700
2280,88.0,10.613392832,251800
2290,88.0,10.658404098,252900
2300,88.0,10.703129795,254000
2310,88.0,10.746907048,255100
2320,88.0,10.791077281,256200
2330,88.0,10.833438229,257300
2340,88.0,10.87740765,258400
2350,88.0,10.924245058,259500
2360,88.0,10.970124399,260600
2370,88.0,11.01332823,261700
2380,88.0,11.056587627,262800
2390,88.0,11.101730392,263900
2400,88.0,11.145310456,265000
2410,88.0,11.186466059,266100
2420,88.0,11.231285083,267200
2430,88.0,11.273943381,268300
2440,88.0,11.315980042,269400
2450,88.0,11.357925705,270500
2460,88.0,11.400850492,271600
2470,88.0,11.443328665,272700
2480,88.0,11.485501815,273800
2490,88.0,11.528556426,274900
2500,88.0,11.572267546,276000
2510,88.0,11.616142856,277100
2520,88.0,11.660303655,278200
2530,88.0,11.703491732,279300
2540,88.0,11.74629557,280400
2550,88.0,11.790092785,281500
2560,88.0,11.836829971,282600
2570,88.0,11.878764309,283700
2580,88.0,11.921086599,284800
2590,88.0,11.964347208,285900
2600,88.0,12.006634129,287000
2610,88.0,12.048229678,288100
2620,88.0,12.090459885,289200
2630,88.0,12.134254151,290300
2640,88.0,12.176035442,291400
2650,88.0,12.218532254,292500
2660,88.0,12.264617497,293600
2670,88.0,12.310391504,294700
2680,88.0,12.353509492,295800
2690,88.0,12.395913658,296900
2700,88.0,12.438266324,298000
2710,88.0,12.480293187,299100
2720,88.0,12.522486577,300200
2730,88.0,12.570282893,301300
2740,88.0,12.616536116,302400
2750,88.0,12.658283019,303500
2760,88.0,12.701663738,304600
2770,88.0,12.746861136,305700
2780,88.0,12.790514337,306800
