iterations,fitness,time,fevals
0,39.0,0.000442586,432
10,44.0,0.000809608000001,768
20,44.0,0.001183229,1107
30,45.0,0.001537033,1439
40,45.0,0.001873317,1785
50,48.0,0.002259055,2124
60,50.0,0.002639812,2457
70,54.0,0.003069396,2789
80,52.0,0.00357243,3131
90,53.0,0.004506179,3466
100,54.0,0.004880725,3795
110,52.0,0.005208977,4120
120,55.0,0.005537521,4451
130,52.0,0.005828389,4770
140,54.0,0.006246,5100
150,59.0,0.006649966,5438
160,62.0,0.007001446,5781
170,60.0,0.007392055,6107
180,59.0,0.007775458,6456
190,64.0,0.008158682,6795
200,64.0,0.0085221,7116
210,68.0,0.008871745,7450
220,68.0,0.009435804,7778
230,68.0,0.009774411,8110
240,65.0,0.010120609,8444
250,67.0,0.010464166,8775
260,65.0,0.010842248,9121
270,65.0,0.011225719,9449
280,64.0,0.011578657,9777
290,63.0,0.012081477,10110
300,66.0,0.01246504,10446
310,65.0,0.012833529,10782
320,63.0,0.013168276,11117
330,66.0,0.013568752,11447
340,66.0,0.013877008,11785
350,66.0,0.014188277,12120
360,64.0,0.014487754,12463
370,66.0,0.01479338,12794
380,62.0,0.015087767,13111
390,64.0,0.015395281,13445
400,64.0,0.015771587,13782
410,65.0,0.016238885,14118
420,66.0,0.016966691,14443
430,66.0,0.017566097,14779
440,67.0,0.018441096,15115
450,69.0,0.019254918,15456
460,70.0,0.020554755,15794
470,69.0,0.021317804,16129
480,66.0,0.022031326,16461
490,71.0,0.022887674,16794
500,70.0,0.02382513,17133
510,70.0,0.02445697,17471
520,70.0,0.024924006,17798
530,69.0,0.025552712,18135
540,69.0,0.026043343,18469
550,67.0,0.02670552,18815
560,68.0,0.027210347,19156
570,66.0,0.027983917,19494
580,66.0,0.02857292,19837
590,66.0,0.029034733,20172
600,69.0,0.029508576,20489
610,65.0,0.029963984,20814
620,64.0,0.030379137,21160
630,66.0,0.030779809,21498
640,67.0,0.031150828,21829
650,66.0,0.031530519,22167
660,65.0,0.031916564,22511
670,68.0,0.032283974,22845
680,69.0,0.032668339,23178
690,69.0,0.033030951,23515
700,69.0,0.03342427,23859
710,68.0,0.033787665,24190
720,66.0,0.03425757,24521
730,68.0,0.034657357,24850
740,66.0,0.035083071,25196
750,69.0,0.035451482,25527
760,69.0,0.035806061,25866
770,71.0,0.036185333,26196
780,71.0,0.036534316,26524
790,71.0,0.036878794,26856
800,71.0,0.037233084,27177
810,72.0,0.037596616,27513
820,72.0,0.037930569,27848
830,70.0,0.038292024,28182
840,69.0,0.038641256,28520
850,68.0,0.038999263,28856
860,68.0,0.039376568,29208
870,68.0,0.039737392,29536
880,68.0,0.04010783,29867
890,68.0,0.040564639,30195
900,69.0,0.040985877,30534
910,68.0,0.041377672,30871
920,66.0,0.04176721,31209
930,66.0,0.042295764,31550
940,66.0,0.04271532,31889
950,68.0,0.043097358,32230
960,71.0,0.043482449,32559
970,68.0,0.043891774,32904
980,67.0,0.04427342,33235
990,64.0,0.044657586,33555
1000,67.0,0.045046707,33883
1010,67.0,0.045565924,34219
1020,67.0,0.045959862,34548
1030,65.0,0.046331629,34886
1040,69.0,0.046675688,35222
1050,67.0,0.046979254,35561
1060,70.0,0.047296573,35901
1070,66.0,0.047617363,36232
1080,70.0,0.047931377,36575
1090,71.0,0.048224069,36911
1100,70.0,0.048594301,37245
1110,67.0,0.049363242,37586
1120,67.0,0.049702679,37915
1130,68.0,0.050052803,38253
1140,69.0,0.05066974,38593
1150,69.0,0.05111595,38920
1160,66.0,0.051710063,39246
1170,73.0,0.052251879,39577
1180,72.0,0.052785707,39905
1190,75.0,0.053346804,40245
1200,73.0,0.053962745,40584
1210,75.0,0.054758318,40912
1220,72.0,0.055283174,41243
1230,75.0,0.055877064,41584
1240,75.0,0.056258595,41921
1250,72.0,0.05663288,42256
1260,70.0,0.05701077,42596
1270,68.0,0.057483629,42934
1280,74.0,0.057855282,43275
1290,75.0,0.058218588,43620
1300,76.0,0.05859037,43962
1310,76.0,0.058970965,44296
1320,74.0,0.059316308,44630
1330,74.0,0.059686047,44967
1340,74.0,0.06011429,45312
1350,76.0,0.060489865,45657
1360,76.0,0.060832149,45987
1370,73.0,0.061203335,46329
1380,71.0,0.061584761,46671
1390,73.0,0.062028566,47003
1400,69.0,0.062457954,47337
