iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.238878832641,0.250990743339,0.277550265655,0.51000870322,0.485217391304,0.428372739917,0.0616666666667,0.075,0.046403712297,2.229016289
10,0.240692956674,0.252723075637,0.279097637149,0.508268059182,0.48347826087,0.429763560501,0.0614617940199,0.0747663551402,0.0509259259259,23.358185057
20,0.243469980329,0.254157630848,0.281310482052,0.499129677981,0.48,0.421418636996,0.0604081632653,0.0743034055728,0.0502283105023,35.845000274
30,0.242726518025,0.253739021255,0.280683506298,0.500870322019,0.481739130435,0.424200278164,0.0606060606061,0.0745341614907,0.0504587155963,47.977023266
40,0.241300629305,0.251973659584,0.278753939434,0.504351610096,0.485217391304,0.431154381085,0.0594549958712,0.075,0.0510440835267,60.194491622
50,0.242634968468,0.253765536077,0.279789889084,0.503481288077,0.481739130435,0.425591098748,0.0609053497942,0.0745341614907,0.0505747126437,72.769349645
60,0.243731466085,0.255303507349,0.280635378642,0.50043516101,0.481739130435,0.42280945758,0.0605564648118,0.0745341614907,0.0503432494279,85.135815474
70,0.243464251924,0.254276848958,0.280481616106,0.5,0.481739130435,0.424200278164,0.0589680589681,0.0745341614907,0.0504587155963,97.488120097
80,0.242771820322,0.253452486158,0.27981607481,0.500870322019,0.48,0.428372739917,0.0606060606061,0.0743034055728,0.0508083140878,109.796567571
90,0.241102059145,0.251955256489,0.278082686308,0.506092254134,0.485217391304,0.424200278164,0.0612076095947,0.075,0.0504587155963,121.970432712
100,0.241369417129,0.252153821559,0.278165200397,0.503916449086,0.481739130435,0.421418636996,0.0609555189456,0.0745341614907,0.0502283105023,134.284334728
110,0.240137216597,0.250785723906,0.27638214473,0.508703220191,0.486956521739,0.428372739917,0.0615128844555,0.0752351097179,0.0508083140878,156.012820104
120,0.237951847154,0.249515585673,0.273016048664,0.514795474326,0.488695652174,0.435326842837,0.0606571187869,0.0754716981132,0.0514018691589,177.895721083
130,0.236765607421,0.24847892735,0.271508066464,0.518711923412,0.490434782609,0.442280945758,0.0611205432937,0.0757097791798,0.0520094562648,199.665943046
140,0.236302182159,0.247857877852,0.270420877059,0.518276762402,0.492173913043,0.443671766342,0.0594732370433,0.0759493670886,0.0521327014218,221.381792779
150,0.235227463117,0.246882157687,0.269650563616,0.519582245431,0.492173913043,0.443671766342,0.0596252129472,0.0759493670886,0.0521327014218,243.232654783
160,0.234816528725,0.245838442738,0.268925608214,0.519582245431,0.493913043478,0.44645340751,0.0596252129472,0.0761904761905,0.052380952381,265.309297716
170,0.234819942993,0.245981905066,0.268489528542,0.519582245431,0.493913043478,0.452016689847,0.0596252129472,0.0761904761905,0.0528846153846,283.739959172
180,0.233392344255,0.24445276722,0.266830691625,0.521758050479,0.495652173913,0.453407510431,0.059880239521,0.0764331210191,0.0530120481928,295.993010892
190,0.232902962435,0.244077021752,0.266074873164,0.522628372498,0.497391304348,0.456189151599,0.0599828620394,0.0766773162939,0.0532687651332,308.410533403
200,0.232032595911,0.243756858351,0.265321999165,0.525239338555,0.497391304348,0.456189151599,0.0602928509905,0.0766773162939,0.0532687651332,320.726048217
210,0.231366035749,0.243754637568,0.264642763714,0.525239338555,0.495652173913,0.456189151599,0.0602928509905,0.0764331210191,0.0532687651332,332.974540664
220,0.229402672438,0.241843524424,0.262939010149,0.528720626632,0.499130434783,0.460361613352,0.0607111882047,0.0769230769231,0.0536585365854,344.206422186
230,0.22795873365,0.24090954444,0.261605866083,0.530026109661,0.504347826087,0.46314325452,0.0592334494774,0.0776699029126,0.0539215686275,355.37559513
240,0.22697270682,0.239702661904,0.261155428051,0.532637075718,0.509565217391,0.464534075104,0.0595446584939,0.078431372549,0.0540540540541,366.565477191
250,0.226184975977,0.238908146456,0.260138247769,0.533942558747,0.513043478261,0.465924895688,0.0597014925373,0.0789473684211,0.0541871921182,377.754486617
260,0.209311141621,0.222567643521,0.247299948139,0.569190600522,0.539130434783,0.493741307371,0.0607210626186,0.083044982699,0.0520833333333,389.031196925
270,0.209140023655,0.221679186163,0.247352625807,0.569625761532,0.542608695652,0.493741307371,0.0589914367269,0.0836236933798,0.0520833333333,407.96809169
280,0.207834301516,0.220444135139,0.246148311294,0.573977371628,0.544347826087,0.495132127955,0.059558117195,0.0839160839161,0.0522193211488,427.433713896
290,0.206668709362,0.218598543819,0.244699053561,0.576153176675,0.549565217391,0.500695410292,0.0598455598456,0.0848056537102,0.0527704485488,447.089072437
300,0.206540535422,0.218808301915,0.24462046732,0.575282854656,0.546086956522,0.502086230876,0.0597302504817,0.0842105263158,0.0529100529101,466.725235625
310,0.205811675772,0.217776696997,0.244251656525,0.576153176675,0.547826086957,0.500695410292,0.0598455598456,0.0845070422535,0.0527704485488,486.48617228
320,0.20530683433,0.21707830954,0.243655433325,0.577458659704,0.549565217391,0.50347705146,0.0600193610842,0.0848056537102,0.053050397878,506.088070734
330,0.203204781994,0.214014854348,0.241385519323,0.5818102698,0.558260869565,0.507649513213,0.0606060606061,0.0863309352518,0.0534759358289,525.879340351
340,0.201985394159,0.213142019777,0.24032892744,0.585291557876,0.561739130435,0.510431154381,0.0610837438424,0.0869565217391,0.0537634408602,542.07973413
350,0.200585606493,0.211481691061,0.23911816155,0.588337684943,0.565217391304,0.511821974965,0.0615079365079,0.0875912408759,0.0539083557951,553.340891825
360,0.199805985797,0.210923907293,0.237714387848,0.588772845953,0.572173913043,0.514603616134,0.0597014925373,0.0888888888889,0.0542005420054,564.481974173
370,0.198600606229,0.209830346147,0.23665900402,0.593124456049,0.575652173913,0.514603616134,0.0603015075377,0.089552238806,0.0542005420054,575.697422868
380,0.198259941457,0.209520164512,0.236391610197,0.593994778068,0.575652173913,0.513212795549,0.0604229607251,0.089552238806,0.0540540540541,587.070299884
390,0.196447448822,0.207940765292,0.233496367675,0.598781549173,0.577391304348,0.521557719054,0.061099796334,0.0898876404494,0.0549450549451,598.237956873
400,0.195975083684,0.207432210942,0.233325147611,0.599216710183,0.577391304348,0.518776077886,0.0611620795107,0.0898876404494,0.0494505494505,609.5458583
410,0.195549452522,0.20741997813,0.233351618392,0.599651871192,0.577391304348,0.518776077886,0.0612244897959,0.0898876404494,0.0546448087432,620.870676624
420,0.194261846016,0.207018261076,0.23177586848,0.60182767624,0.575652173913,0.52016689847,0.0615384615385,0.089552238806,0.0547945205479,632.092991187
430,0.193536249391,0.206285763378,0.231068734813,0.60182767624,0.573913043478,0.522948539638,0.0615384615385,0.089219330855,0.0550964187328,643.471135084
440,0.192108678558,0.205150297901,0.228861501346,0.604873803307,0.580869565217,0.528511821975,0.0619834710744,0.0905660377358,0.0557103064067,659.327483043
450,0.191624676073,0.205462966723,0.228580654778,0.604873803307,0.579130434783,0.527121001391,0.0619834710744,0.0902255639098,0.0555555555556,679.157931389
460,0.190946012516,0.204883757872,0.22791858072,0.606614447346,0.579130434783,0.528511821975,0.0622406639004,0.0902255639098,0.0557103064067,698.926837358
470,0.189990782771,0.204293108172,0.226673337605,0.609225413403,0.579130434783,0.531293463143,0.062630480167,0.0902255639098,0.0507042253521,721.140870589
480,0.189869758485,0.204147298968,0.226455839919,0.610966057441,0.579130434783,0.531293463143,0.062893081761,0.0902255639098,0.0507042253521,743.414423439
490,0.188964284311,0.201869206562,0.224677448623,0.613141862489,0.584347826087,0.532684283727,0.0632244467861,0.0912547528517,0.0508474576271,765.677583931
500,0.187373353311,0.199232707812,0.222066340019,0.615317667537,0.589565217391,0.538247566064,0.0635593220339,0.0923076923077,0.0514285714286,787.96021783
510,0.186197688904,0.196802768521,0.220029738848,0.617493472585,0.59652173913,0.542420027816,0.0638977635783,0.09375,0.0518731988473,802.971561578
