iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.042137564854,0.0387717687233,0.0351246634413,0.912097476066,0.92,0.92628650904,0.00980392156863,0.08,0,1.257286832
10,0.042352592124,0.0393406286099,0.0351835188801,0.910356832028,0.92,0.92628650904,0.00961538461538,0.08,0,13.586757761
20,0.0426237488964,0.0396045884201,0.035416277377,0.910356832028,0.918260869565,0.923504867872,0.00961538461538,0.078431372549,0,26.042362729
30,0.0428843216595,0.0396865053397,0.0349924919813,0.90818102698,0.918260869565,0.924895688456,0.0093896713615,0.078431372549,0,37.430994745
40,0.0425898345096,0.0395564242062,0.0346358127494,0.90861618799,0.91652173913,0.924895688456,0.00943396226415,0.0769230769231,0,48.644240842
50,0.0414045616263,0.0387664975978,0.0339680682968,0.913838120104,0.918260869565,0.930458970793,0.01,0.078431372549,0,60.049068742
60,0.0410712496745,0.0385726447032,0.0337388482201,0.914708442124,0.918260869565,0.931849791377,0.010101010101,0.078431372549,0,71.477849509
70,0.0408626373532,0.0382647499612,0.0336792812701,0.915143603133,0.918260869565,0.930458970793,0.010152284264,0.078431372549,0,82.737338718
80,0.0407172028638,0.038058615628,0.0335183304492,0.916013925152,0.918260869565,0.933240611961,0.0102564102564,0.078431372549,0,94.144462332
90,0.0406184967259,0.0379717074459,0.0336261003242,0.915578764143,0.918260869565,0.931849791377,0.0102040816327,0.078431372549,0,105.355422763
100,0.040457604352,0.0381155507193,0.0335329555468,0.916449086162,0.92,0.933240611961,0.0103092783505,0.08,0,116.716203577
110,0.0402511345755,0.0379610530711,0.0334038147332,0.916884247171,0.92,0.933240611961,0.0103626943005,0.08,0,128.055489661
120,0.0398064431547,0.0376398703985,0.0331332131222,0.917754569191,0.92,0.933240611961,0.0104712041885,0.08,0,139.286605371
130,0.0396032730515,0.0375108713692,0.0330865130766,0.91862489121,0.92,0.933240611961,0.010582010582,0.08,0,150.604476117
140,0.0395748582321,0.0373430662345,0.033084308224,0.91862489121,0.92,0.933240611961,0.010582010582,0.08,0,161.816947698
150,0.0394033528362,0.0371167412842,0.0329830829346,0.919060052219,0.92,0.933240611961,0.0106382978723,0.08,0,172.941886892
160,0.0388431264836,0.0367467564691,0.0326938120785,0.919495213229,0.921739130435,0.934631432545,0.0106951871658,0.0816326530612,0,184.129940658
170,0.0379731924775,0.0360358860583,0.0324171951977,0.920800696258,0.92347826087,0.934631432545,0.0108695652174,0.0833333333333,0,196.879568774
180,0.0377355945367,0.0361582709406,0.0324116163876,0.921235857267,0.92,0.934631432545,0.0109289617486,0.0416666666667,0,209.609427047
190,0.0374725255709,0.0357264182566,0.0322238092514,0.922976501305,0.921739130435,0.934631432545,0.0111731843575,0.0425531914894,0,222.269638108
200,0.0374323481418,0.0358660640492,0.032150964898,0.922541340296,0.921739130435,0.934631432545,0.0111111111111,0.0425531914894,0,235.007176005
210,0.0368301285812,0.0355702958554,0.0320407637964,0.923411662315,0.92347826087,0.934631432545,0.0112359550562,0.0833333333333,0,247.668613693
220,0.0361593432997,0.0351309684463,0.0317196129692,0.925587467363,0.928695652174,0.934631432545,0.0115606936416,0.0888888888889,0,260.510034883
230,0.0358762621206,0.0351066108246,0.0315953052474,0.926457789382,0.925217391304,0.934631432545,0.0116959064327,0.0851063829787,0,273.227982832
240,0.0358029627007,0.0346646131922,0.0316126708082,0.926457789382,0.926956521739,0.934631432545,0.0116959064327,0.0869565217391,0,285.950532566
250,0.0359516123384,0.034362128843,0.031639710783,0.926457789382,0.926956521739,0.934631432545,0.0116959064327,0.0869565217391,0,298.729949123
260,0.0357419687851,0.0345107632757,0.0315579667506,0.926892950392,0.926956521739,0.934631432545,0.0117647058824,0.0869565217391,0,311.419741962
270,0.0349170537532,0.0333620209491,0.0311125939812,0.92906875544,0.926956521739,0.934631432545,0.0121212121212,0.0454545454545,0,324.049662773
280,0.0348839934989,0.033194917621,0.0310751969589,0.92906875544,0.926956521739,0.934631432545,0.0121212121212,0.0454545454545,0,336.876073532
290,0.0347796660713,0.0330418620984,0.0309683615712,0.929503916449,0.928695652174,0.934631432545,0.0121951219512,0.046511627907,0,349.652647272
300,0.0346775607032,0.0329666306329,0.0308551241916,0.929503916449,0.928695652174,0.934631432545,0.0121951219512,0.046511627907,0,362.422087024
310,0.0345755423369,0.0324369729984,0.0305897493878,0.929503916449,0.928695652174,0.934631432545,0.0121951219512,0.046511627907,0,375.177275295
320,0.0343509851155,0.0322557328568,0.0302735127028,0.929939077459,0.930434782609,0.936022253129,0.0122699386503,0.047619047619,0,386.587147175
330,0.0342537617174,0.0319038643401,0.0295748826524,0.929939077459,0.932173913043,0.938803894298,0.0122699386503,0.0487804878049,0,397.83652078
340,0.0340924170916,0.0317116902233,0.0301982299477,0.930374238468,0.935652173913,0.937413073713,0.0123456790123,0.0512820512821,0,409.120704251
350,0.0338259451637,0.0319564709118,0.0297674482883,0.931244560487,0.933913043478,0.938803894298,0.0125,0.05,0,420.505905896
360,0.0336542445225,0.0316707214513,0.0296042131835,0.931679721497,0.933913043478,0.938803894298,0.0125786163522,0.05,0,431.871986449
370,0.0335445706172,0.0316143859889,0.0295438811359,0.931679721497,0.935652173913,0.938803894298,0.0125786163522,0.0512820512821,0,443.190694905
380,0.0334945354504,0.0317215130902,0.0294697217805,0.931679721497,0.935652173913,0.938803894298,0.0125786163522,0.0512820512821,0,454.431654181
390,0.0334676327091,0.0318083136888,0.0295258634977,0.932114882507,0.933913043478,0.938803894298,0.0126582278481,0.05,0,465.893502841
400,0.0334857019858,0.0319788975113,0.0296844669667,0.932550043516,0.932173913043,0.938803894298,0.0127388535032,0.0487804878049,0,477.258533496
410,0.0333905168702,0.0321058377167,0.0297604104761,0.932550043516,0.932173913043,0.938803894298,0.0127388535032,0.0487804878049,0,488.55875955
420,0.033340140879,0.0314926893591,0.0296162740759,0.932550043516,0.937391304348,0.938803894298,0.0127388535032,0.0526315789474,0,499.946155169
