iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.35034380283,0.35200664521,0.339709635647,0.288511749347,0.281739130435,0.30876216968,0.0532715691951,0.0505747126437,0.0569259962049,2.137975116
10,0.350891750777,0.352138949581,0.340382964713,0.288511749347,0.281739130435,0.307371349096,0.0532715691951,0.0505747126437,0.0568181818182,24.135353475
20,0.350317002537,0.351551876339,0.33984352786,0.290252393386,0.285217391304,0.30876216968,0.053395240859,0.0508083140878,0.0569259962049,45.88486489
30,0.350710422413,0.351666154319,0.339873378085,0.288946910357,0.28347826087,0.30876216968,0.0522041763341,0.0506912442396,0.0569259962049,65.827944472
40,0.350566513313,0.351263207226,0.340267755314,0.288946910357,0.28347826087,0.307371349096,0.0522041763341,0.0506912442396,0.0568181818182,85.622056342
50,0.351329270889,0.35208647961,0.341029428732,0.287641427328,0.281739130435,0.305980528512,0.0532099479468,0.0505747126437,0.0567107750473,103.531741401
60,0.350396653966,0.349907196836,0.339996696377,0.289382071366,0.281739130435,0.30876216968,0.0522344747533,0.0505747126437,0.0569259962049,114.881943721
70,0.350030819103,0.349186435077,0.339750040914,0.290687554395,0.28347826087,0.30876216968,0.0534262485482,0.0506912442396,0.0569259962049,126.283374683
80,0.349331922917,0.347964319687,0.339393400392,0.292428198433,0.288695652174,0.30876216968,0.0524475524476,0.0510440835267,0.0569259962049,137.627162135
90,0.349019509317,0.347732175817,0.338796750171,0.292428198433,0.288695652174,0.30876216968,0.0524475524476,0.0510440835267,0.0569259962049,148.858832427
100,0.348512236699,0.346471319594,0.33838674116,0.293298520453,0.292173913043,0.310152990264,0.0536130536131,0.0512820512821,0.0570342205323,160.240379967
110,0.347583375125,0.344730934781,0.337048450901,0.296779808529,0.292173913043,0.312934631433,0.0538641686183,0.0512820512821,0.0572519083969,171.680025235
120,0.346338670306,0.342895905317,0.335512767747,0.298955613577,0.297391304348,0.314325452017,0.0529100529101,0.0516431924883,0.057361376673,183.076701151
130,0.345273395031,0.341519286772,0.334269816877,0.301131418625,0.307826086957,0.318497913769,0.0541813898704,0.052380952381,0.0576923076923,194.345683846
140,0.345613865143,0.342285247401,0.334673739661,0.300261096606,0.307826086957,0.317107093185,0.0530035335689,0.052380952381,0.0575815738964,205.626268616
150,0.343112911537,0.339958922148,0.332390431429,0.304177545692,0.309565217391,0.324061196106,0.0521636040308,0.0525059665871,0.0544747081712,220.475517344
160,0.34218939439,0.339241695596,0.331323280203,0.30591818973,0.313043478261,0.324061196106,0.0522875816993,0.052757793765,0.0544747081712,240.296088036
170,0.340485138972,0.337873613943,0.329863985503,0.309399477807,0.318260869565,0.326842837274,0.0525373134328,0.0531400966184,0.0546875,259.985606819
180,0.340083102092,0.33807329127,0.329281995987,0.310704960836,0.31652173913,0.329624478442,0.0526315789474,0.0530120481928,0.0549019607843,279.596437185
190,0.339450049791,0.337662928665,0.328417323847,0.312010443864,0.314782608696,0.335187760779,0.0527261833433,0.0528846153846,0.0553359683794,299.333043945
200,0.338381249285,0.337117333257,0.327384670578,0.313751087903,0.314782608696,0.332406119611,0.0528528528529,0.0528846153846,0.0551181102362,319.193007461
210,0.337830966827,0.337206539337,0.326907090256,0.31592689295,0.314782608696,0.333796940195,0.0530120481928,0.0528846153846,0.0552268244576,339.047567544
220,0.337037100094,0.337069533558,0.326326556859,0.318102697998,0.314782608696,0.333796940195,0.0531722054381,0.0528846153846,0.0552268244576,360.394361994
230,0.337096853334,0.33689098036,0.326759607866,0.317232375979,0.314782608696,0.333796940195,0.053108026554,0.0528846153846,0.0552268244576,373.118762447
240,0.336228070766,0.336329890897,0.325086730392,0.318973020017,0.31652173913,0.339360222531,0.0532365396249,0.0530120481928,0.0556660039761,385.897600225
250,0.334730704236,0.334582837089,0.323063175201,0.324194952132,0.31652173913,0.3421418637,0.0536258379037,0.0484261501211,0.0558882235529,398.43790387
260,0.335330785855,0.334914090423,0.323808859512,0.321583986075,0.31652173913,0.339360222531,0.05343047966,0.0484261501211,0.0556660039761,411.034825802
270,0.33401337168,0.333886820749,0.322345456583,0.324630113142,0.31652173913,0.343532684284,0.0536585365854,0.0484261501211,0.056,423.938006456
280,0.333480677968,0.332942826793,0.321518031655,0.325500435161,0.31652173913,0.347705146036,0.0537240537241,0.0484261501211,0.056338028169,436.670500461
290,0.332597419689,0.331866874145,0.320321783429,0.325935596171,0.321739130435,0.351877607789,0.0525993883792,0.0487804878049,0.0566801619433,449.2957843
300,0.330035809635,0.328559597084,0.317641119951,0.329852045257,0.333913043478,0.354659248957,0.0528905289053,0.0496277915633,0.0569105691057,461.998125565
310,0.329452984887,0.328038640922,0.317350506806,0.331157528285,0.337391304348,0.354659248957,0.052988293284,0.0498753117207,0.0569105691057,478.227455303
320,0.329362126699,0.327966905978,0.317450505725,0.331157528285,0.337391304348,0.353268428373,0.052988293284,0.0498753117207,0.0567951318458,500.570801389
330,0.32910974236,0.327445348227,0.316829176552,0.332898172324,0.339130434783,0.354659248957,0.0531192093885,0.05,0.0569105691057,523.114045229
340,0.327190306823,0.324281052657,0.315190676013,0.334638816362,0.342608695652,0.360222531293,0.0532507739938,0.0502512562814,0.0573770491803,545.718365293
