iterations,fitness,time,fevals
0,85.0,0.08959801,1
10,95.0,0.16344706,1
20,97.0,0.227907301,1
30,97.0,0.290738853,1
40,98.0,0.350631575,1
50,98.0,0.407967998,1
60,98.0,0.467199744,1
70,97.0,0.525648554,1
80,97.0,0.585817348,1
90,98.0,0.644628536,1
100,97.0,0.707149407,1
110,98.0,0.76786344,1
120,98.0,0.827095016,1
130,97.0,0.886623306,1
140,97.0,0.947066979,1
150,98.0,1.004979448,1
160,98.0,1.065742035,1
170,97.0,1.126680089,1
180,97.0,1.19467421,1
190,98.0,1.263471377,1
200,98.0,1.333708724,1
210,98.0,1.399364709,1
220,98.0,1.461952365,1
230,97.0,1.52317508,1
240,97.0,1.582702744,1
250,97.0,1.643610012,1
260,97.0,1.705642264,1
270,97.0,1.767447434,1
280,98.0,1.831446568,1
290,97.0,1.891015704,1
300,98.0,1.951221001,1
310,98.0,2.010785613,1
320,97.0,2.069949047,1
330,97.0,2.12906849,1
340,98.0,2.191624147,1
350,97.0,2.251788273,1
360,98.0,2.31432263,1
370,97.0,2.372145441,1
380,98.0,2.434037878,1
390,98.0,2.495639957,1
400,97.0,2.556687272,1
410,98.0,2.614788639,1
420,98.0,2.675615773,1
430,97.0,2.735721473,1
440,98.0,2.795583895,1
450,98.0,2.857439779,1
460,97.0,2.918410823,1
470,97.0,2.97846337,1
480,97.0,3.040067364,1
490,98.0,3.099975712,1
500,98.0,3.160934874,1
510,97.0,3.224678296,1
520,97.0,3.284674312,1
530,98.0,3.345052276,1
540,98.0,3.413186023,1
550,98.0,3.482981313,1
560,98.0,3.547241566,1
570,98.0,3.607722321,1
580,97.0,3.669371494,1
590,97.0,3.730416478,1
600,98.0,3.790753526,1
610,98.0,3.853676693,1
620,98.0,3.911387383,1
630,97.0,3.970624294,1
640,97.0,4.029017802,1
650,98.0,4.088714796,1
660,98.0,4.150380226,1
670,98.0,4.210577561,1
680,97.0,4.271200221,1
690,98.0,4.331093955,1
700,98.0,4.391599997,1
710,97.0,4.451411932,1
720,97.0,4.510124694,1
730,98.0,4.569655367,1
740,98.0,4.630286591,1
750,98.0,4.693251767,1
760,98.0,4.753319598,1
770,98.0,4.815010274,1
780,97.0,4.879278524,1
790,98.0,4.941550299,1
800,97.0,5.002795194,1
810,98.0,5.065355401,1
820,98.0,5.124565675,1
830,98.0,5.185790607,1
840,97.0,5.249092076,1
850,99.0,5.30539592,1
860,98.0,5.366786613,1
870,97.0,5.429092352,1
880,97.0,5.491702264,1
890,98.0,5.554586519,1
900,98.0,5.623405373,1
910,97.0,5.687852006,1
920,98.0,5.754507509,1
930,97.0,5.812278339,1
940,97.0,5.873335616,1
950,98.0,5.932657692,1
960,98.0,5.99150455,1
970,97.0,6.054206877,1
980,98.0,6.114715876,1
990,98.0,6.174595741,1
1000,97.0,6.234305067,1
1010,97.0,6.296007973,1
1020,97.0,6.355274358,1
1030,97.0,6.413870113,1
1040,98.0,6.47289003,1
1050,98.0,6.534940283,1
1060,98.0,6.597724918,1
1070,98.0,6.659724086,1
1080,98.0,6.719461141,1
1090,98.0,6.781508059,1
1100,98.0,6.841620813,1
1110,98.0,6.900994012,1
1120,97.0,6.963556155,1
1130,98.0,7.0204001,1
1140,98.0,7.079237134,1
1150,97.0,7.139659005,1
1160,98.0,7.199514415,1
1170,98.0,7.259154456,1
1180,97.0,7.320206365,1
1190,97.0,7.380540109,1
1200,97.0,7.441902616,1
1210,98.0,7.502886621,1
1220,97.0,7.562888615,1
1230,97.0,7.623988052,1
1240,98.0,7.683780299,1
1250,98.0,7.74611224,1
1260,97.0,7.806239796,1
1270,97.0,7.868339021,1
1280,97.0,7.927999172,1
1290,97.0,7.987079551,1
1300,98.0,8.050388484,1
1310,97.0,8.112649432,1
1320,97.0,8.17364439,1
1330,97.0,8.236122794,1
1340,98.0,8.299444257,1
1350,98.0,8.361315621,1
1360,97.0,8.418850281,1
1370,97.0,8.480754105,1
1380,97.0,8.548986984,1
1390,97.0,8.613759214,1
1400,97.0,8.673982464,1
1410,98.0,8.732736026,1
1420,97.0,8.80111036,1
1430,98.0,8.863818948,1
1440,97.0,8.923021358,1
1450,98.0,8.988700208,1
1460,98.0,9.061391463,1
1470,97.0,9.131350202,1
1480,97.0,9.197498089,1
1490,98.0,9.256361534,1
1500,97.0,9.319467928,1
1510,98.0,9.379529201,1
1520,98.0,9.438408032,1
1530,98.0,9.495999143,1
1540,98.0,9.555087655,1
1550,97.0,9.613133476,1
1560,97.0,9.671957283,1
1570,97.0,9.734301468,1
1580,98.0,9.793894674,1
1590,97.0,9.854725466,1
1600,97.0,9.917298967,1
1610,97.0,9.976410929,1
1620,97.0,10.036607273,1
1630,98.0,10.099315973,1
1640,97.0,10.15921096,1
1650,97.0,10.220661858,1
1660,97.0,10.280943232,1
1670,97.0,10.340479968,1
1680,98.0,10.396264193,1
1690,97.0,10.456216383,1
1700,97.0,10.518427562,1
1710,97.0,10.577928659,1
1720,97.0,10.637380286,1
1730,98.0,10.695579242,1
1740,98.0,10.754457686,1
1750,98.0,10.815157818,1
