iterations,fitness,time,fevals
0,64.0,0.000587622999999,0
10,64.0,0.004479757,10
20,65.0,0.005168317,20
30,66.0,0.005877146,30
40,67.0,0.006618672,40
50,68.0,0.007355266,50
60,68.0,0.008288113,60
70,69.0,0.009344557,70
80,72.0,0.010235784,80
90,74.0,0.01091185,90
100,76.0,0.011500886,100
110,75.0,0.012325383,110
120,75.0,0.012863933,120
130,76.0,0.013342914,130
140,77.0,0.01480723,140
150,78.0,0.018939466,150
160,80.0,0.019549474,160
170,78.0,0.020117274,170
180,77.0,0.020763589,180
190,76.0,0.021211445,190
200,78.0,0.021871521,200
210,78.0,0.022331436,210
220,78.0,0.022918233,220
230,82.0,0.023412236,230
240,82.0,0.024118187,240
250,80.0,0.024565779,250
260,83.0,0.025426989,260
270,83.0,0.026138136,270
280,82.0,0.02677626,280
290,78.0,0.027306085,290
300,77.0,0.027800494,300
310,78.0,0.028278298,310
320,75.0,0.028716038,320
330,78.0,0.029538698,330
340,78.0,0.03018051,340
350,76.0,0.030955257,350
360,75.0,0.031781628,360
370,75.0,0.032192583,370
380,77.0,0.032691355,380
390,78.0,0.033131429,390
400,80.0,0.033594579,400
410,78.0,0.034023154,410
420,80.0,0.034545305,420
430,81.0,0.034963551,430
440,79.0,0.035371509,440
450,80.0,0.035832432,450
460,78.0,0.036258227,460
470,82.0,0.037011825,470
480,78.0,0.039261109,480
490,81.0,0.040021158,490
500,83.0,0.040637786,500
510,82.0,0.041194164,510
520,82.0,0.04161212,520
530,85.0,0.042156346,530
540,81.0,0.042697545,540
550,84.0,0.043320399,550
560,83.0,0.044005931,560
570,84.0,0.044581584,570
580,82.0,0.045120263,580
590,81.0,0.045810911,590
600,80.0,0.046395295,600
610,80.0,0.046834469,610
620,81.0,0.047478255,620
630,79.0,0.048154394,630
640,80.0,0.05078462,640
650,79.0,0.051362368,650
660,78.0,0.051784652,660
670,80.0,0.052230612,670
680,80.0,0.052807395,680
690,78.0,0.053297674,690
700,78.0,0.053815296,700
710,79.0,0.054455532,710
720,76.0,0.05534155,720
730,76.0,0.055886957,730
740,78.0,0.056782444,740
750,77.0,0.057298937,750
760,76.0,0.057803217,760
770,76.0,0.058382578,770
780,76.0,0.059112371,780
790,77.0,0.0640183,790
800,77.0,0.066001547,800
810,78.0,0.067673175,810
820,77.0,0.068172135,820
830,77.0,0.06866104,830
840,74.0,0.069247123,840
850,76.0,0.069972803,850
860,77.0,0.070480254,860
870,76.0,0.071438317,870
880,77.0,0.072123709,880
890,78.0,0.074770508,890
900,78.0,0.075200948,900
910,78.0,0.075824603,910
920,77.0,0.076330466,920
930,78.0,0.076831385,930
940,77.0,0.077652048,940
950,77.0,0.078427718,950
960,78.0,0.079086914,960
970,82.0,0.079829175,970
980,79.0,0.080277169,980
990,79.0,0.080733608,990
1000,79.0,0.081269178,1000
1010,78.0,0.08167805,1010
1020,80.0,0.0822366,1020
1030,77.0,0.084599618,1030
1040,78.0,0.085581328,1040
1050,77.0,0.086435843,1050
1060,78.0,0.08702404,1060
1070,80.0,0.087857127,1070
1080,77.0,0.088507714,1080
1090,78.0,0.089690801,1090
1100,77.0,0.090363239,1100
1110,79.0,0.090995588,1110
1120,77.0,0.09141427,1120
1130,79.0,0.091980081,1130
1140,78.0,0.092645298,1140
1150,78.0,0.093303846,1150
1160,79.0,0.096148598,1160
1170,75.0,0.096629865,1170
1180,75.0,0.097216948,1180
1190,78.0,0.098827922,1190
1200,75.0,0.099534142,1200
1210,79.0,0.099985768,1210
1220,76.0,0.100619428,1220
1230,77.0,0.101383818,1230
1240,78.0,0.102123628,1240
1250,77.0,0.102694066,1250
1260,77.0,0.103800828,1260
1270,77.0,0.105895775,1270
1280,79.0,0.107688389,1280
1290,77.0,0.108403106,1290
1300,80.0,0.109158474,1300
1310,79.0,0.109674224,1310
1320,81.0,0.110136827,1320
1330,80.0,0.110694978,1330
1340,81.0,0.111208911,1340
1350,81.0,0.112186994,1350
1360,79.0,0.114408501,1360
1370,81.0,0.115115397,1370
1380,81.0,0.115758233,1380
1390,80.0,0.116606572,1390
1400,80.0,0.117272231,1400
1410,80.0,0.117891054,1410
1420,80.0,0.118760088,1420
1430,80.0,0.119235903,1430
1440,80.0,0.119768502,1440
1450,79.0,0.120643462,1450
1460,78.0,0.121301188,1460
1470,80.0,0.12188591,1470
1480,81.0,0.122534824,1480
1490,81.0,0.123333937,1490
1500,78.0,0.125027509,1500
1510,78.0,0.125832221,1510
1520,80.0,0.126342654,1520
1530,77.0,0.126923591,1530
1540,75.0,0.127571179,1540
1550,75.0,0.128196578,1550
1560,75.0,0.128917503,1560
1570,76.0,0.129356276,1570
1580,76.0,0.130209472,1580
1590,79.0,0.130815887,1590
1600,81.0,0.131345699,1600
1610,80.0,0.131841765,1610
1620,81.0,0.132376118,1620
1630,81.0,0.133055532,1630
1640,80.0,0.133972803,1640
1650,82.0,0.135284044,1650
1660,83.0,0.135836694,1660
1670,78.0,0.136431601,1670
1680,79.0,0.137181276,1680
1690,80.0,0.137958235,1690
1700,78.0,0.138917414,1700
1710,84.0,0.139697581,1710
